#{"t_start": 1652260237.0176692, "env_id": "PandaPush-v2"}
r,l,t,is_success
-50.0,50,1964.615065,0.0
-50.0,50,1969.199503,0.0
-50.0,50,1973.946546,0.0
-5.0,50,1978.622103,1.0
-50.0,50,1983.245875,0.0
-50.0,50,1987.941051,0.0
-50.0,50,1992.52859,0.0
-50.0,50,1997.210806,0.0
0.0,50,2001.975991,1.0
-50.0,50,2006.666695,0.0
-50.0,50,2011.271479,0.0
-50.0,50,2016.055603,0.0
-50.0,50,2020.729888,0.0
-50.0,50,2025.43715,0.0
-50.0,50,2030.10527,0.0
-7.0,50,2034.80301,1.0
-50.0,50,2039.573602,0.0
-50.0,50,2044.119688,0.0
-50.0,50,2048.723838,0.0
-50.0,50,2053.41514,0.0
-50.0,50,2058.002476,0.0
-8.0,50,2062.761175,1.0
-50.0,50,2067.266797,0.0
-48.0,50,2072.014974,0.0
